condition,Version,stimID,stimulus,decisionThis,decisionOther,pot,randStimulusFace,q1responseArray,q2responseArray,q3responseArray,BTS_actual_otherDecisionConfidence,gender,Data_Set,HITID,subjectId
1,1a,279.1,279_1,Split,Split,269.5,286_1,42,29,43,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,272.1,272_1,Split,Stole,81899,272_1,46,44,46,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,279.2,279_2,Split,Split,269.5,288_1,1,17,17,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,288.2,288_2,Stole,Stole,15744.5,283_1,35,35,36,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,245.1,245_1,Stole,Stole,5958,276_1,14,15,17,4,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,252.2,252_2,Split,Stole,310,285_1,2,7,7,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,254.1,254_1,Split,Split,130884,287_1,36,33,36,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,273.1,273_1,Split,Split,9675,244_1,28,29,31,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,252.1,252_1,Stole,Split,310,250_1,2,5,4,3,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,248.1,248_1,Split,Stole,31403,268_1,34,29,30,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49ba86422545764034e534471452d1ed1d30257bef1d8c37857ddfec
1,1a,288.2,288_2,Stole,Stole,15744.5,276_1,48,0,40,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,279.2,279_2,Split,Split,269.5,272_1,24,24,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,273.1,273_1,Split,Split,9675,283_1,24,40,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,242.2,242_2,Stole,Split,1283.5,288_1,48,0,48,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,252.1,252_1,Stole,Split,310,244_1,48,0,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,279.1,279_1,Split,Split,269.5,287_1,24,40,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,266.1,266_1,Stole,Stole,6559,268_1,48,0,48,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,245.1,245_1,Stole,Stole,5958,275_1,48,0,48,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,272.1,272_1,Split,Stole,81899,285_1,40,40,39,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,252.2,252_2,Split,Stole,310,250_1,24,24,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,248.1,248_1,Split,Stole,31403,286_1,40,40,39,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,254.1,254_1,Split,Split,130884,279_1,40,40,39,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9d31dfc7bf801901328945134de9cc36c91416140b7c22c9280864c6
1,1a,242.2,242_2,Stole,Split,1283.5,279_1,47,1,47,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,254.1,254_1,Split,Split,130884,288_1,1,46,24,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,266.1,266_1,Stole,Stole,6559,275_1,46,47,46,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,252.2,252_2,Split,Stole,310,244_1,1,24,45,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,273.1,273_1,Split,Split,9675,285_1,7,24,40,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,272.1,272_1,Split,Stole,81899,268_1,0,47,24,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,288.2,288_2,Stole,Stole,15744.5,286_1,48,47,48,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,248.1,248_1,Split,Stole,31403,250_1,1,24,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,279.2,279_2,Split,Split,269.5,287_1,1,41,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,279.1,279_1,Split,Split,269.5,272_1,8,40,24,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,252.1,252_1,Stole,Split,310,283_1,48,1,47,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,245.1,245_1,Stole,Stole,5958,276_1,47,47,48,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,dd237b4aee36667d74a7514851b3c51373d1a581a030b65e7c1083d7
1,1a,254.2,254_2,Split,Split,130884,268_1,30,24,16,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,248.2,248_2,Stole,Split,31403,287_1,27,19,20,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,264.1,264_1,Split,Stole,24145,283_1,21,30,27,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,284.1,284_1,Stole,Split,1116.5,288_1,12,17,24,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,253.2,253_2,Stole,Stole,21719.5,279_1,42,31,45,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,278.2,278_2,Stole,Split,40606,275_1,33,33,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,270.1,270_1,Split,Stole,5322.5,286_1,24,31,26,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,239.2,239_2,Split,Split,94819,285_1,18,36,24,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,269.2,269_2,Stole,Split,2318,250_1,28,15,34,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,237.1,237_1,Stole,Stole,65673.5,272_1,30,28,18,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,279.1,279_1,Split,Split,269.5,244_1,24,46,46,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,260.2,260_2,Stole,Stole,1598.5,276_1,25,28,20,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,6d7bbedb18fc2ebc88cad8983d5fb338a2b2d6c9f40ca7a21bcb1515
1,1a,279.2,279_2,Split,Split,269.5,287_1,33,16,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,254.1,254_1,Split,Split,130884,279_1,32,16,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,266.1,266_1,Stole,Stole,6559,276_1,48,0,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,248.1,248_1,Split,Stole,31403,275_1,31,8,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,252.1,252_1,Stole,Split,310,288_1,48,0,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,273.1,273_1,Split,Split,9675,250_1,48,7,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,252.2,252_2,Split,Stole,310,283_1,48,7,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,245.1,245_1,Stole,Stole,5958,244_1,48,0,48,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,279.1,279_1,Split,Split,269.5,286_1,41,7,48,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,242.2,242_2,Stole,Split,1283.5,272_1,48,0,48,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,288.2,288_2,Stole,Stole,15744.5,285_1,48,0,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,272.1,272_1,Split,Stole,81899,268_1,40,8,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,79ad8a6e1243cab2ace7ffddda376aae78780ba9608d43ceeed8c16b
1,1a,279.1,279_1,Split,Split,269.5,286_1,27,9,11,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,273.1,273_1,Split,Split,9675,244_1,44,5,35,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,254.1,254_1,Split,Split,130884,268_1,37,16,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,266.1,266_1,Stole,Stole,6559,285_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,279.2,279_2,Split,Split,269.5,275_1,8,39,7,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,248.1,248_1,Split,Stole,31403,272_1,42,13,40,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,252.2,252_2,Split,Stole,310,283_1,7,32,5,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,242.2,242_2,Stole,Split,1283.5,276_1,48,0,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,252.1,252_1,Stole,Split,310,288_1,48,18,38,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,288.2,288_2,Stole,Stole,15744.5,287_1,48,2,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,245.1,245_1,Stole,Stole,5958,279_1,39,14,33,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,272.1,272_1,Split,Stole,81899,250_1,48,29,47,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,568e204efa10421396ec92be07071a2457f5d5f04704c14ecf344e5e
1,1a,245.1,245_1,Stole,Stole,5958,272_1,47,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,252.1,252_1,Stole,Split,310,275_1,47,0,47,4,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,242.2,242_2,Stole,Split,1283.5,283_1,48,0,48,5,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,288.2,288_2,Stole,Stole,15744.5,287_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,254.1,254_1,Split,Split,130884,288_1,48,48,0,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,279.1,279_1,Split,Split,269.5,279_1,48,48,0,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,272.1,272_1,Split,Stole,81899,285_1,48,48,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,266.1,266_1,Stole,Stole,6559,268_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,273.1,273_1,Split,Split,9675,250_1,48,48,0,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,252.2,252_2,Split,Stole,310,244_1,0,48,0,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,248.1,248_1,Split,Stole,31403,286_1,48,48,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,279.2,279_2,Split,Split,269.5,276_1,48,0,48,4,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,942e15c565c08b8e4205ad1637870e08fa97a25cdc323c715a30645a
1,1a,252.1,252_1,Stole,Split,310,287_1,40,2,47,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,252.2,252_2,Split,Stole,310,276_1,14,36,8,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,279.1,279_1,Split,Split,269.5,268_1,27,20,35,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,273.1,273_1,Split,Split,9675,275_1,16,35,6,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,279.2,279_2,Split,Split,269.5,286_1,33,13,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,254.1,254_1,Split,Split,130884,250_1,31,16,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,242.2,242_2,Stole,Split,1283.5,279_1,36,13,36,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,245.1,245_1,Stole,Stole,5958,285_1,44,11,40,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,288.2,288_2,Stole,Stole,15744.5,244_1,32,10,29,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,272.1,272_1,Split,Stole,81899,283_1,13,36,8,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,248.1,248_1,Split,Stole,31403,288_1,24,20,11,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,266.1,266_1,Stole,Stole,6559,272_1,39,8,32,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,4be352859aee690e561daaccc62621f3bcec272cf21b719f4741d544
1,1a,266.1,266_1,Stole,Stole,6559,287_1,45,2,47,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,242.2,242_2,Stole,Split,1283.5,285_1,40,0,43,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,248.1,248_1,Split,Stole,31403,272_1,21,38,1,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,272.1,272_1,Split,Stole,81899,288_1,23,34,4,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,288.2,288_2,Stole,Stole,15744.5,250_1,44,1,41,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,279.1,279_1,Split,Split,269.5,244_1,1,46,1,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,252.1,252_1,Stole,Split,310,286_1,39,0,48,3,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,252.2,252_2,Split,Stole,310,279_1,2,44,2,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,254.1,254_1,Split,Split,130884,268_1,6,41,7,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,273.1,273_1,Split,Split,9675,283_1,8,46,2,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,279.2,279_2,Split,Split,269.5,275_1,5,43,5,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,245.1,245_1,Stole,Stole,5958,276_1,37,6,42,4,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,5752058e2bfeb503aef08c6231845ac7141bd70757e32640d97ecf31
1,1a,266.1,266_1,Stole,Stole,6559,285_1,48,0,31,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,252.2,252_2,Split,Stole,310,250_1,33,14,14,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,279.2,279_2,Split,Split,269.5,272_1,33,32,15,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,245.1,245_1,Stole,Stole,5958,276_1,46,2,3,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,279.1,279_1,Split,Split,269.5,283_1,33,17,15,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,242.2,242_2,Stole,Split,1283.5,287_1,44,3,17,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,273.1,273_1,Split,Split,9675,279_1,45,15,13,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,254.1,254_1,Split,Split,130884,288_1,47,33,32,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,248.1,248_1,Split,Stole,31403,286_1,45,33,32,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,252.1,252_1,Stole,Split,310,275_1,32,17,15,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,272.1,272_1,Split,Stole,81899,268_1,47,32,31,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,288.2,288_2,Stole,Stole,15744.5,244_1,46,2,32,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,a94611eac54bfe04b2847d14180e4bcb79c18313aa0272f0fa4a9575
1,1a,288.2,288_2,Stole,Stole,15744.5,287_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,252.1,252_1,Stole,Split,310,286_1,48,0,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,252.2,252_2,Split,Stole,310,250_1,15,24,34,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,254.1,254_1,Split,Split,130884,268_1,15,34,15,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,279.1,279_1,Split,Split,269.5,275_1,7,41,24,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,245.1,245_1,Stole,Stole,5958,272_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,272.1,272_1,Split,Stole,81899,244_1,16,24,16,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,242.2,242_2,Stole,Split,1283.5,285_1,41,0,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,266.1,266_1,Stole,Stole,6559,283_1,48,1,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,273.1,273_1,Split,Split,9675,279_1,11,24,19,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
1,1a,248.1,248_1,Split,Stole,31403,288_1,24,22,25,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,3215e99fb552b8055d6753c89789e2342ab0ee7cd0f47e45622731bf
